id_site_dep;id_site_dest;timest;type_donnee;est_cookie;est_visite;est_httpsecure;url_profondeur;req_profondeur;prefixe_dep;prefixe_dest;methode_html;reponse;no_cache;id_date;id_navigateur
google.com;google.com;1,45E+12;text/html;true;false;true;1;0;www.;www.;GET;302;true;20151103;1
google.fr;google.fr;1,45E+12;text/html;true;false;true;1;0;www.;www.;GET;200;true;20151103;1
google.fr;google.fr;1,45E+12;text/plain;true;true;true;2;0;id.;id.;GET;200;false;20151103;1
google.fr;google.fr;1,45E+12;text/javascript;true;true;true;10;0;www.;www.;GET;200;true;20151103;1
google.fr;google.fr;1,45E+12;text/html;true;true;true;1;0;www.;www.;GET;204;true;20151103;1
google.fr;google.com;1,45E+12;application/json;true;false;true;1;0;www.;plus.;POST;200;false;20151103;1
google.fr;google.fr;1,45E+12;text/html;true;true;true;1;0;www.;www.;GET;200;false;20151103;1
google.fr;facebook.com;1,45E+12;text/html;true;false;true;1;0;www.;www.;GET;200;false;20151103;1
facebook.com;akamaihd.net;1,45E+12;text/css;false;false;true;1;0;www.;fbstatic-a.;GET;200;true;20151103;1
facebook.com;akamaihd.net;1,45E+12;application/x-javascript;false;false;true;1;0;www.;fbstatic-a.;GET;200;true;20151103;1
facebook.com;akamaihd.net;1,45E+12;text/css;false;false;true;1;0;www.;fbstatic-a.;GET;200;true;20151103;1
facebook.com;akamaihd.net;1,45E+12;application/x-javascript;false;false;true;1;0;www.;fbstatic-a.;GET;200;true;20151103;1
facebook.com;akamaihd.net;1,45E+12;application/x-javascript;false;false;true;1;0;www.;fbstatic-a.;GET;200;true;20151103;1
facebook.com;akamaihd.net;1,45E+12;text/css;false;false;true;1;0;www.;fbstatic-a.;GET;200;true;20151103;1
facebook.com;fbcdn.net;1,45E+12;image/jpeg;false;false;true;1;0;www.;scontent-cdg2-1.xx.;GET;200;true;20151103;1
facebook.com;fbcdn.net;1,45E+12;image/jpeg;false;false;true;1;0;www.;scontent-cdg2-1.xx.;GET;200;true;20151103;1
facebook.com;fbcdn.net;1,45E+12;image/jpeg;false;false;true;1;0;www.;scontent-cdg2-1.xx.;GET;200;true;20151103;1
facebook.com;fbcdn.net;1,45E+12;image/jpeg;false;false;true;1;0;www.;scontent-cdg2-1.xx.;GET;200;true;20151103;1
facebook.com;akamaihd.net;1,45E+12;image/jpeg;false;false;true;1;0;www.;fbcdn-profile-a.;GET;200;true;20151103;1
facebook.com;fbcdn.net;1,45E+12;image/jpeg;false;false;true;1;0;www.;scontent-cdg2-1.xx.;GET;200;true;20151103;1
facebook.com;fbcdn.net;1,45E+12;image/jpeg;false;false;true;1;0;www.;scontent-cdg2-1.xx.;GET;200;true;20151103;1
facebook.com;fbcdn.net;1,45E+12;image/jpeg;false;false;true;1;0;www.;scontent-cdg2-1.xx.;GET;200;true;20151103;1
facebook.com;fbcdn.net;1,45E+12;image/jpeg;false;false;true;1;0;www.;scontent-cdg2-1.xx.;GET;200;true;20151103;1
